รหัสสินค้า,ชื่อสินค้า,รหัสหน่วยนับ,ชื่อหน่วยนับ,ตัวตั้ง,ตัวหาร
10323642,"น๊อตกลมเย็น+หัว/ชุบขาว 1/2"" * 7"" กก.NASH",BAG,ถุง,1,1
10323658,"น๊อตกลมเย็น+หัว/ชุบขาว1/2""*7-1/2""กก.NASH",BAG,ถุง,1,1
10323660,"น๊อตกลมเย็น+หัว/ชุบขาว 1/2"" * 8"" กก.NASH",BAG,ถุง,1,1
10323665,"น๊อตกลมเย็น+หัว/ชุบขาว1/2""*8-1/2""กก.NASH",BAG,ถุง,1,1
10323669,"น๊อตกลมเย็น+หัว/ชุบขาว1/2""*9""กก.NASH",BAG,ถุง,1,1
10323677,"น๊อตกลมเย็น+หัว/ชุบขาว 3/8"" * 4"" กก.NASH",BAG,ถุง,1,1
10323693,"น๊อตกลมเย็น+หัว/ชุบขาว3/8""*4-1/2""กก.NASH",BAG,ถุง,1,1
10323705,"น๊อตกลมเย็น+หัว/ชุบขาว 3/8"" * 5"" กก.NASH",BAG,ถุง,1,1
10323707,"น๊อตกลมเย็น+หัว/ชุบขาว3/8""*5-1/2""กก.NASH",BAG,ถุง,1,1
10323711,"น๊อตกลมเย็น+หัว/ชุบขาว 3/8"" * 6"" กก.NASH",BAG,ถุง,1,1
10323726,"น๊อตกลมเย็น+หัว/ชุบขาว3/8""*6-1/2""กก.NASH",BAG,ถุง,1,1
10323733,"หัวน๊อตเหลี่ยม/ชุบขาว 1/4"" กก. NASH",ZWG,แพค,1,1
10323735,"หัวน๊อตเหลี่ยม/ชุบขาว 5/16"" กก. NASH",ZWG,แพค,1,1
10323737,"หัวน๊อตเหลี่ยม/ชุบขาว 3/8"" กก. NASH",ZWG,แพค,1,1
10323738,"หัวน๊อตเหลี่ยม/ชุบขาว 1/2"" กก. NASH",ZWG,แพค,1,1
10323739,"หัวน๊อตเหลี่ยม/ชุบขาว 5/8"" กก. NASH",ZWG,แพค,1,1
10323743,"น๊อตกลมเย็น+หัว/ชุบขาว 3/8""* 7""กก. NASH",BAG,ถุง,1,1
10323747,"น๊อตกลมเย็น+หัว/ชุบขาว3/8""*7-1/2""กก.NASH",BAG,ถุง,1,1
10323750,"น๊อตกลมเย็น+หัว/ชุบขาว 3/8""*8"" กก. NASH",BAG,ถุง,1,1
10323769,"น๊อตเหลี่ยม/ชุบขาว 1/2"" * 1"" กก. NASH",BAG,ถุง,1,1
10323776,"น๊อตเหลี่ยม/ชุบขาว 1/2""*1-1/4"" กก. NASH",BAG,ถุง,1,1
10323780,"น๊อตเหลี่ยม/ชุบขาว 1/2""*1-1/2"" กก. NASH",BAG,ถุง,1,1
10323810,"น๊อตเหลี่ยม/ชุบขาว 1/2"" * 2"" กก. NASH",BAG,ถุง,1,1
10323815,"น๊อตเหลี่ยม/ชุบขาว 1/2""*2-1/2"" กก. NASH",BAG,ถุง,1,1
10323820,"น๊อตเหลี่ยม/ชุบขาว 1/2"" * 3"" กก. NASH",BAG,ถุง,1,1
10323834,"น๊อตเหลี่ยม/ชุบขาว 1/4"" * 1"" กก. NASH",BAG,ถุง,1,1
10323840,"น๊อตเหลี่ยม/ชุบขาว 1/4""*1-1/4"" กก. NASH",BAG,ถุง,1,1
10323844,"น๊อตเหลี่ยม/ชุบขาว 1/4""*1-1/2"" กก. NASH",BAG,ถุง,1,1
10323848,"น๊อตเหลี่ยม/ชุบขาว 1/4"" * 2"" กก. NASH",BAG,ถุง,1,1
10323881,"น๊อตเหลี่ยม/ชุบขาว 5/16"" * 1"" กก. NASH",BAG,ถุง,1,1
10323907,"น๊อตเหลี่ยม/ชุบขาว 5/16""*1-1/2"" กก. NASH",BAG,ถุง,1,1
10323909,"น๊อตเหลี่ยม/ชุบขาว 5/16"" * 2"" กก. NASH",BAG,ถุง,1,1
10323922,"น๊อตเหลี่ยม/ชุบขาว 3/8"" * 1"" กก. NASH",BAG,ถุง,1,1
10323926,"น๊อตเหลี่ยม/ชุบขาว 3/8 ""*1-1/2"" กก. NASH",BAG,ถุง,1,1
10323943,"น๊อตเหลี่ยม/ชุบขาว 3/8"" * 2"" กก. NASH",BAG,ถุง,1,1
10323948,"น๊อตเหลี่ยม/ชุบขาว 3/8""*2-1/2"" กก. NASH",BAG,ถุง,1,1
10323951,"น๊อตเหลี่ยม/ชุบขาว 3/8"" * 3"" กก. NASH",BAG,ถุง,1,1
10323959,"น๊อตเหลี่ยม/ชุบขาว 3/8"" * 4"" กก. NASH",BAG,ถุง,1,1
10324081,กาพ่นสีไฟฟ้า 650W JR-1808 NASH,ZWF,ชุด,1,1
10324919,"แหวนอีแป๊ะ/ชุบขาว 1/2"" กก. NASH",ZWG,แพค,1,1
10324920,"แหวนอีแป๊ะ/ชุบขาว 1/4"" กก. NASH",ZWG,แพค,1,1
10324921,"แหวนอีแป๊ะ/ชุบขาว 3/4"" กก. NASH",ZWG,แพค,1,1
10324922,"แหวนอีแป๊ะ/ชุบขาว 3/8"" กก. NASH",ZWG,แพค,1,1
10324923,"แหวนอีแป๊ะ/ชุบขาว 5/16"" กก. NASH",ZWG,แพค,1,1
10324924,"แหวนอีแป๊ะ/ชุบขาว 5/8"" กก. NASH",ZWG,แพค,1,1
10325360,บล๊อกแก้ว# 8059 มณีอิฐ,EA,ชิ้น,1,1
10345866,"กลอนขวาง 4"" สตล #DT15 YOSHINO",EA,ชิ้น,1,1
10326836,60*60A มังกร ZTB6200 ไวท์เอ็กซ์ ก.4,B,กล่อง,1,1
10328699,ไฟส่องสัตว์-ดำน้ำ 3วัตต์ PM-021 Powermax,EA,ชิ้น,1,1
10333920,ข้อต่อตรง PE. 63มม. THOR,EA,ชิ้น,1,1
10335544,"ท่ออ่อน PVC 1/2""X50ม.ขาว Powermax",ROL,ม้วน,1,1
10335547,"ท่ออ่อน PVC 3/8""X50ม.ขาว Powermax",ROL,ม้วน,1,1
10336586,นตมน.2บาน+มุ้ง 100x98.5 FN ชา,ZWF,ชุด,1,1
10336587,นตมน.2บาน+มุ้ง 100x98.5 FN ขาว,ZWF,ชุด,1,1
10240340,กุญแจสปริง คอยาว 32mm #L32 ดำ YOSHINO,EA,ชิ้น,1,1
10269806,กุญแจลูกปืน คอสั้น 40mm โคเมี่ยม NASH,ZWF,ชุด,1,1
10345867,"กลอนขวาง 6"" สตล #DT16 YOSHINO",EA,ชิ้น,1,1
10413711,ลูกบิดทั่วไป รมดำ #587AC-ET-YOSHINO LITE,ZWF,ชุด,1,1
10240338,กุญแจสปริง คอสั้น 50mm #50 ดำ YOSHINO,EA,ชิ้น,1,1
10338442,"ล้อยางแป้น-หมุนรอบ 3"" NASH",EA,ชิ้น,1,1
10338443,"ล้อยางแป้น-หมุนรอบ 5"" NASH",EA,ชิ้น,1,1
10338445,"ล้อยางแป้น-ตาย 4"" NASH",EA,ชิ้น,1,1
10394044,"บานพับ 4""x3"" 2BB BP#2 ดำ YOSHINO แพค(3)",ZWG,แพค,1,1
10338958,ประตูปิดผิวPVC 80x200 FN เซาะร่อง Walnut,BAN,บาน,1,1
10339411,"ท่อน้ำทิ้งอ่างล้างหน้า MR-72 โครม 8""",EA,ชิ้น,1,1
10339499,ผ้าใบเอนกประสงค์สีบรอนซ์  4 X 6 ม.,PUN,ผืน,1,1
10339812,หัวปั่นสี 100*600*SDS NASH,EA,ชิ้น,1,1
10339973,หัวปั่นสี 80*400*7.8 NASH,EA,ชิ้น,1,1
10339976,หัวปั่นสี 120*600*9 NASH,EA,ชิ้น,1,1
10339977,หัวปั่นสี 100*600*9 NASH,EA,ชิ้น,1,1
10340025,ดอกเจาะกระจก 3x60มม. NASH,EA,ชิ้น,1,1
10340028,ดอกเจาะกระจก 4x64มม. NASH,EA,ชิ้น,1,1
10340029,ดอกเจาะกระจก 5x66มม. NASH,EA,ชิ้น,1,1
10340030,ดอกเจาะกระจก 6x71มม. NASH,EA,ชิ้น,1,1
10340031,ดอกเจาะกระจก 7x73มม. NASH,EA,ชิ้น,1,1
10340032,ดอกเจาะกระจก 8x77มม. NASH,EA,ชิ้น,1,1
10340053,ดอกเจาะกระจก 12x85มม. NASH,EA,ชิ้น,1,1
10340349,"ไม้บัวล่างPVC 3.5"" PF-325 ไม้สักอ่อน",SEN,เส้น,1,1
